KEY, COLUMN, SOURCE_TABLE, SOURCE_VALUE, TARGET_TABLE, TARGET_VALUE, COMMENTS
7,State,./input/generated_data1_source.csv,New Hampshire,./input/generated_data1_target.csv,New Mexico
7,Region,./input/generated_data1_source.csv,East,./input/generated_data1_target.csv,South
7,Product_ID,./input/generated_data1_source.csv,3abbc497-8af0-46ee-a5bc-e0454903098c,./input/generated_data1_target.csv,815474da-d1e8-4c8c-b4b8-728a608df1e3
7,Sub_Category,./input/generated_data1_source.csv,decide,./input/generated_data1_target.csv,image
7,Product_Name,./input/generated_data1_source.csv,transform collaborative web services,./input/generated_data1_target.csv,engineer efficient e-commerce
7,Sales,./input/generated_data1_source.csv,564.57,./input/generated_data1_target.csv,122.69
7,Quantity,./input/generated_data1_source.csv,3,./input/generated_data1_target.csv,2
7,Profit,./input/generated_data1_source.csv,154.91,./input/generated_data1_target.csv,236.36
7,Returns,./input/generated_data1_source.csv,to,./input/generated_data1_target.csv,study
8,Row_ID_O6G3A1_R6,./input/generated_data1_source.csv,8,./input/generated_data1_target.csv,9
8,Order_ID,./input/generated_data1_source.csv,8,./input/generated_data1_target.csv,9
8,Order_Date,./input/generated_data1_source.csv,18-11-2024,./input/generated_data1_target.csv,01-12-2022
8,Ship_Date,./input/generated_data1_source.csv,13-04-2020,./input/generated_data1_target.csv,30-04-2024
8,Ship_Mode,./input/generated_data1_source.csv,Standard Class,./input/generated_data1_target.csv,First Class
8,Customer_ID,./input/generated_data1_source.csv,7c557bd3-730b-4f7f-b7fd-5f5173ce1d45,./input/generated_data1_target.csv,230307bf-cf5c-44d7-a69b-3a8fff6d7ee6
8,Customer_Name,./input/generated_data1_source.csv,Mr. Christopher Williams,./input/generated_data1_target.csv,Anthony Jackson
8,Segment,./input/generated_data1_source.csv,Corporate,./input/generated_data1_target.csv,Consumer
8,City,./input/generated_data1_source.csv,Port Michellefort,./input/generated_data1_target.csv,Baxterton
8,State,./input/generated_data1_source.csv,New Mexico,./input/generated_data1_target.csv,Delaware
8,Product_ID,./input/generated_data1_source.csv,815474da-d1e8-4c8c-b4b8-728a608df1e3,./input/generated_data1_target.csv,93a1a01e-82c0-4db7-8cdd-d281f4ed5e5f
8,Sub_Category,./input/generated_data1_source.csv,image,./input/generated_data1_target.csv,film
8,Product_Name,./input/generated_data1_source.csv,engineer efficient e-commerce,./input/generated_data1_target.csv,integrate distributed convergence
8,Sales,./input/generated_data1_source.csv,122.69,./input/generated_data1_target.csv,432.04
8,Quantity,./input/generated_data1_source.csv,2,./input/generated_data1_target.csv,3
8,Profit,./input/generated_data1_source.csv,236.36,./input/generated_data1_target.csv,107.86
8,Returns,./input/generated_data1_source.csv,study,./input/generated_data1_target.csv,and
8,Payment_Mode,./input/generated_data1_source.csv,Online,./input/generated_data1_target.csv,Cards
9,Row_ID_O6G3A1_R6,./input/generated_data1_source.csv,9,./input/generated_data1_target.csv,14
9,Order_ID,./input/generated_data1_source.csv,8,./input/generated_data1_target.csv,10
9,Order_Date,./input/generated_data1_source.csv,01-12-2022,./input/generated_data1_target.csv,23-10-2022
9,Ship_Date,./input/generated_data1_source.csv,30-04-2023,./input/generated_data1_target.csv,12-10-2021
9,Ship_Mode,./input/generated_data1_source.csv,First Class,./input/generated_data1_target.csv,Standard Class
9,Customer_ID,./input/generated_data1_source.csv,230307bf-cf5c-44d7-a69b-3a8fff6d7ee6,./input/generated_data1_target.csv,59c9f156-d157-42d1-af17-121854763a1f
9,Customer_Name,./input/generated_data1_source.csv,Anthony Jackson,./input/generated_data1_target.csv,William Yang
9,Segment,./input/generated_data1_source.csv,Consumer,./input/generated_data1_target.csv,Corporate
9,City,./input/generated_data1_source.csv,Baxterton,./input/generated_data1_target.csv,West Jenniferport
9,State,./input/generated_data1_source.csv,Delaware,./input/generated_data1_target.csv,Louisiana
9,Region,./input/generated_data1_source.csv,South,./input/generated_data1_target.csv,North
9,Product_ID,./input/generated_data1_source.csv,93a1a01e-82c0-4db7-8cdd-d281f4ed5e5f,./input/generated_data1_target.csv,9a68e96c-6531-473e-92e2-daac5431da63
9,Sub_Category,./input/generated_data1_source.csv,film,./input/generated_data1_target.csv,bag
9,Product_Name,./input/generated_data1_source.csv,integrate distributed convergence,./input/generated_data1_target.csv,integrate transparent systems
9,Sales,./input/generated_data1_source.csv,432.04,./input/generated_data1_target.csv,811.61
9,Quantity,./input/generated_data1_source.csv,3,./input/generated_data1_target.csv,4
9,Profit,./input/generated_data1_source.csv,107.86,./input/generated_data1_target.csv,69.93
9,Returns,./input/generated_data1_source.csv,and,./input/generated_data1_target.csv,
9,Payment_Mode,./input/generated_data1_source.csv,Cards,./input/generated_data1_target.csv,Cash
10,Row_ID_O6G3A1_R6,./input/generated_data1_source.csv,10,./input/generated_data1_target.csv,12
11,Row_ID_O6G3A1_R6,./input/generated_data1_source.csv,11,./input/generated_data1_target.csv,13
12,Row_ID_O6G3A1_R6,./input/generated_data1_source.csv,11,./input/generated_data1_target.csv,14
12,Order_Date,./input/generated_data1_source.csv,23-10-2023,./input/generated_data1_target.csv,23-10-2022
12,Ship_Mode,./input/generated_data1_source.csv,Standard Calass,./input/generated_data1_target.csv,Standard Class
